gene_id,gene_name,chromosome,is_X,is_Y,CO_Mega,TE_mean
RMND1,RMND1,6,0,0,0.5135857127288919,1.09373850053351
ARMT1,ARMT1,6,0,0,1.046899152994536,1.05474885340177
CCDC170,CCDC170,6,0,0,-0.8095477338324688,
ESR1,ESR1,6,0,0,-1.3739804272963987,-1.23382043475443
SYNE1,SYNE1,6,0,0,-0.7887929350103668,-2.49053354607838
MYCT1,MYCT1,6,0,0,-0.5596528209485072,1.43961431439662
VIP,VIP,6,0,0,0.2590262719584153,
FBXO5,FBXO5,6,0,0,-0.13126469923500395,
MTRF1L,MTRF1L,6,0,0,-0.2776184450767438,-1.66014017303575
RGS17,RGS17,6,0,0,0.06760049505188981,
OPRM1,OPRM1,6,0,0,0.07260410139863716,
IPCEF1,IPCEF1,6,0,0,-0.5918947600639388,
CNKSR3,CNKSR3,6,0,0,-1.0019704595899572,-0.849167716943161
SCAF8,SCAF8,6,0,0,-0.3255561419898463,
TIAM2,TIAM2,6,0,0,-1.444508995511466,
TFB1M,TFB1M,6,0,0,0.1463316664521912,0.610780641196002
CLDN20,CLDN20,6,0,0,-0.10895468468810243,
NOX3,NOX3,6,0,0,-0.4232415152409619,
ARID1B,ARID1B,6,0,0,-2.141195798556838,-3.23799406468183
TMEM242,TMEM242,6,0,0,0.2645941193032648,-0.0158564413998928
ZDHHC14,ZDHHC14,6,0,0,-1.7159945751958166,-3.00812831421535
SNX9,SNX9,6,0,0,-0.14142375336067303,-0.701538139386432
SYNJ2,SYNJ2,6,0,0,-1.486030289170472,-2.32029572616606
SERAC1,SERAC1,6,0,0,0.4939033073413679,-0.573504436651665
GTF2H5,GTF2H5,6,0,0,0.9863787894000424,
TULP4,TULP4,6,0,0,-2.4026422745987315,-4.86848427570673
TMEM181,TMEM181,6,0,0,0.9758156575241568,0.222305441087793
DYNLT1,DYNLT1,6,0,0,0.5038296889769747,0.639395902513538
SYTL3,SYTL3,6,0,0,-1.2300981870997933,-5.47820002686777
EZR,EZR,6,0,0,-1.465701747514725,-0.896406928618888
RSPH3,RSPH3,6,0,0,-0.9138153040964294,-2.36823777026616
TAGAP,TAGAP,6,0,0,-2.3125368318082575,-2.12025374837617
FNDC1,FNDC1,6,0,0,-2.1072932916673484,-1.42633923320811
SOD2,SOD2,6,0,0,-0.3815939702273887,
WTAP,WTAP,6,0,0,-0.9312883317725209,-0.192002284714326
ACAT2,ACAT2,6,0,0,0.4291033124591088,1.08694620762681
TCP1,TCP1,6,0,0,1.4603298799147204,0.838039421760648
MRPL18,MRPL18,6,0,0,-1.1549232604841606,-0.913071089866876
PNLDC1,PNLDC1,6,0,0,-0.6337017206539493,
MAS1,MAS1,6,0,0,-0.22183993998744178,
IGF2R,IGF2R,6,0,0,-0.9157656199745574,-1.4508126931009
SLC22A1,SLC22A1,6,0,0,-0.7834303069878192,-1.76653411711339
SLC22A2,SLC22A2,6,0,0,-0.0751453195419991,
SLC22A3,SLC22A3,6,0,0,-0.3072853217142999,-0.308034119416937
LPA,LPA,6,0,0,-1.0187248324188474,0.255184565983584
PLG,PLG,6,0,0,-0.6864607215664833,0.823926044481968
MAP3K4,MAP3K4,6,0,0,-0.45289019039448064,-1.82260830383738
AGPAT4,AGPAT4,6,0,0,-0.9493432220417066,
PRKN,PRKN,6,0,0,-1.4312079688904316,-3.54476142568644
PACRG,PACRG,6,0,0,-0.3837869840785135,-2.60580382987829
QKI,QKI,6,0,0,-0.11977337149705747,-0.288739210625082
C6orf118,C6orf118,6,0,0,-1.419087887759325,
PDE10A,PDE10A,6,0,0,-0.7266532828094547,
TBXT,TBXT,6,0,0,-2.2657914157331174,
PRR18,PRR18,6,0,0,-4.11352019143021,-2.60113555937488
SFT2D1,SFT2D1,6,0,0,1.1915017122702558,-0.834771121739363
MPC1,MPC1,6,0,0,0.24008078086286488,0.850485423828793
RPS6KA2,RPS6KA2,6,0,0,-1.573973051871059,-4.40280615029196
RAMACL,RAMACL,6,0,0,-0.5091242230811073,
RNASET2,RNASET2,6,0,0,-0.7078771231301229,-0.0712871820318847
CEP43,CEP43,6,0,0,-0.47981648084613404,-0.0206796934761457
CCR6,CCR6,6,0,0,0.3506608484941651,
GPR31,GPR31,6,0,0,-1.7461754066949098,
UNC93A,UNC93A,6,0,0,-0.6520205947567597,-0.96568947079582
TTLL2,TTLL2,6,0,0,-0.4010327827494695,
AFDN,AFDN,6,0,0,-0.8662209220284574,-1.13149305333144
KIF25,KIF25,6,0,0,-1.9297351143785058,
FRMD1,FRMD1,6,0,0,-3.320442402759223,
DACT2,DACT2,6,0,0,-3.569529726193414,-2.61702916982395
SMOC2,SMOC2,6,0,0,-1.6877855420944492,-0.408810886954458
THBS2,THBS2,6,0,0,-1.9734115087516564,-0.992940377226108
WDR27,WDR27,6,0,0,-0.7973598903458132,-4.54328199534377
C6orf120,C6orf120,6,0,0,-2.6952774804475563,-2.56308030074275
PHF10,PHF10,6,0,0,-0.133258680391398,-1.00070624315848
DYNLT2,DYNLT2,6,0,0,0.2953276026160072,
ERMARD,ERMARD,6,0,0,-0.0035791046215276623,-0.669000769426011
DLL1,DLL1,6,0,0,-2.477315766630804,-2.61389690988857
FAM120B,FAM120B,6,0,0,-0.6952820404438125,-0.255225962484769
PSMB1,PSMB1,6,0,0,0.47371705441732104,1.15782570730271
TBP,TBP,6,0,0,-0.8128665172386054,-0.741271803611616
PDCD2,PDCD2,6,0,0,-0.759116580955693,-1.65530523101749
FAM20C,FAM20C,7,0,0,-2.702826360951253,-3.8842119752919
FOXL3,FOXL3,7,0,0,-3.020491083452539,
PDGFA,PDGFA,7,0,0,-3.0665509052575146,-3.15908646362178
PRKAR1B,PRKAR1B,7,0,0,-2.0715906634772203,-1.21696078017329
DNAAF5,DNAAF5,7,0,0,-2.750675480708802,-1.81627194496041
SUN1,SUN1,7,0,0,-1.2854644526909773,-1.27075892479263
GET4,GET4,7,0,0,-2.229603221292603,-2.01817674784023
ADAP1,ADAP1,7,0,0,-2.0306923432664554,-3.54259814939743
COX19,COX19,7,0,0,0.26749240840076816,0.816606896677389
CYP2W1,CYP2W1,7,0,0,-2.744400770139327,
C7orf50,C7orf50,7,0,0,-2.955209307889186,-2.31571643635461
GPR146,GPR146,7,0,0,-2.372577243783601,
GPER1,GPER1,7,0,0,-2.0598491908205308,-3.36112654388897
ZFAND2A,ZFAND2A,7,0,0,-0.44937117983185004,-0.238220987811646
UNCX,UNCX,7,0,0,-3.422072000033504,
MICALL2,MICALL2,7,0,0,-3.2652656348631695,-3.39353942912623
INTS1,INTS1,7,0,0,-2.8691761325807406,-3.64538920975401
MAFK,MAFK,7,0,0,-2.3557699108737697,-2.52340232576842
TMEM184A,TMEM184A,7,0,0,-2.3224177958658263,-2.63507012844239
PSMG3,PSMG3,7,0,0,-2.0861519753887663,-1.25159266214226
ELFN1,ELFN1,7,0,0,-3.162658561488092,-3.72606960090052
MAD1L1,MAD1L1,7,0,0,-3.1529827657496714,-2.51127613981138
MRM2,MRM2,7,0,0,-1.8362210577795501,-1.10042122157734
NUDT1,NUDT1,7,0,0,-1.8930147739468435,-1.35659586727482
SNX8,SNX8,7,0,0,-2.106039383697185,-2.01759420136049
EIF3B,EIF3B,7,0,0,-1.2414330229194412,-1.1809396613441
CHST12,CHST12,7,0,0,-2.6180411291531858,-3.53554473872337
GRIFIN,GRIFIN,7,0,0,-2.6007215498169813,
LFNG,LFNG,7,0,0,-2.559090292892206,-2.72654182481508
BRAT1,BRAT1,7,0,0,-2.9373596919210883,-2.09049281583715
IQCE,IQCE,7,0,0,-2.6712834999873802,-3.31368613928083
TTYH3,TTYH3,7,0,0,-2.9484523169243335,-3.20044669755422
AMZ1,AMZ1,7,0,0,-3.2439828782725346,
GNA12,GNA12,7,0,0,-1.6716684932761545,-3.5411103759058
CARD11,CARD11,7,0,0,-2.510889146029184,-4.64883871029651
SDK1,SDK1,7,0,0,-2.163574990109849,
FOXK1,FOXK1,7,0,0,-3.021051486209892,-1.88855722452643
AP5Z1,AP5Z1,7,0,0,-3.1980434363450883,-2.09350406623279
RADIL,RADIL,7,0,0,-3.3733511443055217,
PAPOLB,PAPOLB,7,0,0,-0.060612372329899245,
MMD2,MMD2,7,0,0,-0.5974472511489282,
RBAK,RBAK,7,0,0,-0.19174414886266078,-0.410700059220015
WIPI2,WIPI2,7,0,0,-1.3162972499721626,-2.35301843970931
SLC29A4,SLC29A4,7,0,0,-2.314099661461677,-3.54153716859265
TNRC18,TNRC18,7,0,0,-3.3831953660875183,-3.98220424138532
FBXL18,FBXL18,7,0,0,-2.6459562311689275,-2.09599792142081
ACTB,ACTB,7,0,0,-1.486519758549985,-0.439372507677003
FSCN1,FSCN1,7,0,0,-2.26777905590564,-1.26891674953725
RNF216,RNF216,7,0,0,-0.9654491505845737,-1.04704669503708
OCM,OCM,7,0,0,-0.28293111202725285,
CCZ1,CCZ1,7,0,0,0.44035449617056877,
RSPH10B,RSPH10B,7,0,0,-0.05200152335077135,
PMS2,PMS2,7,0,0,-0.6224428612658404,-0.281432147898826
AIMP2,AIMP2,7,0,0,-0.6453749520945564,0.429170216598356
EIF2AK1,EIF2AK1,7,0,0,-0.5409875811428151,-1.03011005345018
ANKRD61,ANKRD61,7,0,0,-0.7642547077746329,
USP42,USP42,7,0,0,-1.8996713099529305,-3.22875537977771
CYTH3,CYTH3,7,0,0,-1.0476796928436887,-2.65529815178302
FAM220A,FAM220A,7,0,0,-1.421093992995246,-2.86582160898347
SMIM10L3,SMIM10L3,7,0,0,-0.4080758423744193,
RAC1,RAC1,7,0,0,0.6264774084671547,-1.12863107366617
DAGLB,DAGLB,7,0,0,-1.4455727091243684,-0.251603596005875
KDELR2,KDELR2,7,0,0,0.8180042692709666,0.989180239106965
GRID2IP,GRID2IP,7,0,0,-3.039816093766758,
ZDHHC4,ZDHHC4,7,0,0,-0.09415438376944607,-2.22347864314999
INTS15,INTS15,7,0,0,-1.6224712062646223,-2.22550321206664
ZNF853,ZNF853,7,0,0,-4.031832057554832,
ZNF316,ZNF316,7,0,0,-3.2235025607804104,-4.26299488312145
ZNF12,ZNF12,7,0,0,0.10154057380993642,0.115223157134712
RSPH10B2,RSPH10B2,7,0,0,-0.10438803697201315,
CCZ1B,CCZ1B,7,0,0,0.4560457436907601,-0.279709606059729
C1GALT1,C1GALT1,7,0,0,1.5121307647748363,3.3858806045568
COL28A1,COL28A1,7,0,0,-0.43837244785493645,
MIOS,MIOS,7,0,0,0.8171920761876148,1.63948380906405
RPA3,RPA3,7,0,0,1.0029220108953432,2.80614408797902
UMAD1,UMAD1,7,0,0,-0.5677895741975796,1.85788535571026
GLCCI1,GLCCI1,7,0,0,-2.4940632937554597,-2.03336211229889
ICA1,ICA1,7,0,0,-0.24727271918739646,-1.62553143709221
NXPH1,NXPH1,7,0,0,-0.08518171564520038,
NDUFA4,NDUFA4,7,0,0,0.9571340689518717,2.67074581786112
PHF14,PHF14,7,0,0,0.1958324028531191,-0.227874265249129
THSD7A,THSD7A,7,0,0,-0.9824862449858376,
TMEM106B,TMEM106B,7,0,0,1.4523793186134295,3.32983524913021
VWDE,VWDE,7,0,0,0.27766512038889246,
C7orf78,C7orf78,7,0,0,-0.07785450738325217,
SCIN,SCIN,7,0,0,0.2328688996768591,
ARL4A,ARL4A,7,0,0,0.8044813733616962,-0.232109992049602
ETV1,ETV1,7,0,0,-0.7711344665688102,-0.18940942601397
DGKB,DGKB,7,0,0,0.20427828720729835,
AGMO,AGMO,7,0,0,1.207157424476673,3.78799677298067
MEOX2,MEOX2,7,0,0,-2.875481074233681,-2.05589693730502
CRPPA,CRPPA,7,0,0,0.12058544835274887,-0.795106544338157
SOSTDC1,SOSTDC1,7,0,0,-1.6813874760821381,
LRRC72,LRRC72,7,0,0,0.5224476797023421,
ANKMY2,ANKMY2,7,0,0,0.5831134404822897,0.664301252502184
BZW2,BZW2,7,0,0,0.44635574355868535,0.661806058184665
TSPAN13,TSPAN13,7,0,0,0.709087018429269,1.78471547428662
AGR2,AGR2,7,0,0,0.5380850500739989,
AGR3,AGR3,7,0,0,1.0439230245316136,
AHR,AHR,7,0,0,0.09840125932072574,1.04265252771172
SNX13,SNX13,7,0,0,1.3153896685908553,0.573750955227511
PRPS1L1,PRPS1L1,7,0,0,0.34659743489490324,
HDAC9,HDAC9,7,0,0,-1.191486680328099,-3.21779451589036
TWIST1,TWIST1,7,0,0,-3.4685302918295484,-3.95963201678891
FERD3L,FERD3L,7,0,0,-2.706927334868036,
POLR1F,POLR1F,7,0,0,0.15461078645153847,0.923795773033823
TMEM196,TMEM196,7,0,0,-1.5923403613567881,
MACC1,MACC1,7,0,0,0.9778075736955838,
ITGB8,ITGB8,7,0,0,0.4180007728689734,
ABCB5,ABCB5,7,0,0,0.8873456200678227,
SP8,SP8,7,0,0,-3.299851857027635,
SP4,SP4,7,0,0,-0.5324221784499823,
DNAH11,DNAH11,7,0,0,0.3827364936588946,
CDCA7L,CDCA7L,7,0,0,-0.7462787637792125,-0.713519653235371
RAPGEF5,RAPGEF5,7,0,0,-0.37375694435115747,-1.03536426548715
STEAP1B,STEAP1B,7,0,0,0.8451204966476382,
IL6,IL6,7,0,0,-0.97691701195523,
TOMM7,TOMM7,7,0,0,-0.042585235491946705,0.535544877809214
HYCC1,HYCC1,7,0,0,-0.2588550138187298,-0.737951447194418
KLHL7,KLHL7,7,0,0,1.1777509335560055,1.84943722835433
NUP42,NUP42,7,0,0,-0.164928848457631,0.750687900720329
GPNMB,GPNMB,7,0,0,-0.3022622831382584,1.78348120560712
MALSU1,MALSU1,7,0,0,-0.2549343620583606,-0.644080887814504
IGF2BP3,IGF2BP3,7,0,0,-0.3195389994661806,
TRA2A,TRA2A,7,0,0,-0.9393523025717272,0.318290815996186
CCDC126,CCDC126,7,0,0,0.9884692061210316,
FAM221A,FAM221A,7,0,0,-0.171462924666125,-0.333888546195104
STK31,STK31,7,0,0,0.774665500848009,
NPY,NPY,7,0,0,-1.2384895417622648,
PALS2,PALS2,7,0,0,0.7914911779927465,0.119528670572233
GSDME,GSDME,7,0,0,-0.8432385317221769,-0.142925255911722
OSBPL3,OSBPL3,7,0,0,-0.8238017131684074,-0.999420224650033
CYCS,CYCS,7,0,0,0.7385799824569403,0.693897338327808
SPMIP4,SPMIP4,7,0,0,-0.028827604996985556,-3.42464985706276
NPVF,NPVF,7,0,0,-0.13319838531755224,
NFE2L3,NFE2L3,7,0,0,-0.9603913192961286,
HNRNPA2B1,HNRNPA2B1,7,0,0,1.0543684334124546,0.443057163972667
CBX3,CBX3,7,0,0,1.2723603989400107,2.02865480753011
SNX10,SNX10,7,0,0,0.12593255230008893,1.72148438584216
SKAP2,SKAP2,7,0,0,1.1489766313027001,1.95978389126521
HOXA1,HOXA1,7,0,0,-2.294491275902665,
HOXA2,HOXA2,7,0,0,-2.001920386508713,
HOXA3,HOXA3,7,0,0,-2.98891542535981,
HOXA4,HOXA4,7,0,0,-3.1714845257407873,-0.710796523941363
HOXA5,HOXA5,7,0,0,-2.766562439573205,
HOXA6,HOXA6,7,0,0,-2.2062897006972726,
HOXA7,HOXA7,7,0,0,-1.6677333374373582,
HOXA9,HOXA9,7,0,0,-1.6796075352005104,
HOXA10,HOXA10,7,0,0,-2.5087030109030124,
HOXA11,HOXA11,7,0,0,-1.9815296650665992,
HOXA13,HOXA13,7,0,0,-1.5924744097706256,
EVX1,EVX1,7,0,0,-2.703194622838902,
HIBADH,HIBADH,7,0,0,0.7556078565297248,0.284569432382869
TAX1BP1,TAX1BP1,7,0,0,0.5340235894700136,1.90008872889028
JAZF1,JAZF1,7,0,0,-1.7588215357175585,-1.556130583442
CREB5,CREB5,7,0,0,-2.4944641726924104,-3.43284337726197
TRIL,TRIL,7,0,0,-2.9757053347248217,-2.58387931133704
CPVL,CPVL,7,0,0,0.8329000692728918,2.72034323096861
CHN2,CHN2,7,0,0,-0.459814446634784,-1.0089301537677
PRR15,PRR15,7,0,0,-3.9342976589455017,
WIPF3,WIPF3,7,0,0,-2.8321459065636674,-3.18783722986552
SCRN1,SCRN1,7,0,0,-0.8101376193376542,-0.924310011764834
FKBP14,FKBP14,7,0,0,0.7091579729428261,0.861476754727294
PLEKHA8,PLEKHA8,7,0,0,0.33498983204391486,-0.567319596354298
MTURN,MTURN,7,0,0,-1.4447417894106334,-2.56285134649215
ZNRF2,ZNRF2,7,0,0,-2.0944322223690612,-2.00314437101262
NOD1,NOD1,7,0,0,-1.8472242334202011,-2.97685941128962
GGCT,GGCT,7,0,0,0.34383900468131223,0.34408931133801
GARS1,GARS1,7,0,0,0.2693876777925439,0.230205061997732
CRHR2,CRHR2,7,0,0,-1.0492163911028332,
INMT,INMT,7,0,0,-1.3404695188911155,-1.1045531715792
MINDY4,MINDY4,7,0,0,-1.4486377862051292,-1.87467072436984
AQP1,AQP1,7,0,0,-1.9370581635871673,-0.113931025392384
GHRHR,GHRHR,7,0,0,-1.2754925375806128,
ADCYAP1R1,ADCYAP1R1,7,0,0,-0.4683112213201337,
NEUROD6,NEUROD6,7,0,0,-0.9884577210430887,
ITPRID1,ITPRID1,7,0,0,-1.5052806311074622,
PPP1R17,PPP1R17,7,0,0,-0.5669467813956963,
PDE1C,PDE1C,7,0,0,-0.5252101616020486,
LSM5,LSM5,7,0,0,1.5175918163705315,3.04163598400232
AVL9,AVL9,7,0,0,-0.13840320023487784,-0.479873765863295
KBTBD2,KBTBD2,7,0,0,0.9547355320270619,1.23409044300538
FKBP9,FKBP9,7,0,0,-0.5009441655178701,-1.3867205308638
NT5C3A,NT5C3A,7,0,0,1.4461770147437907,
RP9,RP9,7,0,0,-1.5194873373438984,-0.233327023008335
BBS9,BBS9,7,0,0,0.7149480514401336,0.189319802460151
BMPER,BMPER,7,0,0,-0.9086783829864622,0.0863071194669834
NPSR1,NPSR1,7,0,0,-0.13265117856314745,
DPY19L1,DPY19L1,7,0,0,1.087611262006556,
TBX20,TBX20,7,0,0,-1.626938864868368,
HERPUD2,HERPUD2,7,0,0,0.1174605784048044,0.265605100315962
SEPTIN7,SEPTIN7,7,0,0,0.754863584082683,0.591189396378737
EEPD1,EEPD1,7,0,0,-2.4850807543490294,-2.5292357254697
MATCAP2,MATCAP2,7,0,0,0.08238895061386131,0.181900461550815
ANLN,ANLN,7,0,0,0.0055547043439325705,
AOAH,AOAH,7,0,0,-0.27687443463588934,-0.0454663803940563
ELMO1,ELMO1,7,0,0,-0.8348595838476953,-0.586984944866353
GPR141,GPR141,7,0,0,0.904614564875553,
NME8,NME8,7,0,0,0.7353601121970108,
SFRP4,SFRP4,7,0,0,-1.29497541472983,
EPDR1,EPDR1,7,0,0,-1.2258294955706628,-1.15964743358294
STARD3NL,STARD3NL,7,0,0,0.09538745784147018,0.235933584772391
TARP,TARP,7,0,0,-0.13184064629328418,
AMPH,AMPH,7,0,0,-1.2366503626939274,
VPS41,VPS41,7,0,0,0.5057710246330966,-0.225884182762066
POU6F2,POU6F2,7,0,0,-2.37664227859071,
YAE1,YAE1,7,0,0,0.13382912759858456,-0.804990261620903
RALA,RALA,7,0,0,0.7897097941053737,1.51509539496452
CDK13,CDK13,7,0,0,-1.4225849787349922,-2.82381625297108
MPLKIP,MPLKIP,7,0,0,-2.3503144614748734,-0.382879523320819
SUGCT,SUGCT,7,0,0,0.6067930995054098,0.285876105680924
INHBA,INHBA,7,0,0,-1.8404003453171907,-1.51789543997585
GLI3,GLI3,7,0,0,-2.675020973128099,
C7orf25,C7orf25,7,0,0,-0.3406079657437644,-0.594706696395558
PSMA2,PSMA2,7,0,0,1.283464761232807,1.99767249235934
MRPL32,MRPL32,7,0,0,-0.6592101868503981,0.613681529238652
HECW1,HECW1,7,0,0,-2.175449141506318,
STK17A,STK17A,7,0,0,0.09796010409090883,-0.290762207788076
COA1,COA1,7,0,0,-0.7583926781469668,-0.741555198042998
BLVRA,BLVRA,7,0,0,-0.7556028068784961,0.079700678824153
MRPS24,MRPS24,7,0,0,-1.4808949312575503,
URGCP,URGCP,7,0,0,-1.9391486045258102,-2.04331123308209
UBE2D4,UBE2D4,7,0,0,-0.35044007308411906,-2.9856402361312
SPDYE1,SPDYE1,7,0,0,-2.0082719146400247,
DBNL,DBNL,7,0,0,-2.795830957350118,-1.93455154659409
PGAM2,PGAM2,7,0,0,-2.1737019014947396,-4.22404318025972
POLM,POLM,7,0,0,-2.6383154529516375,-3.08309080517704
AEBP1,AEBP1,7,0,0,-2.534917474169122,-2.07687614875907
POLD2,POLD2,7,0,0,-2.1606898140476645,-3.00272451582046
MYL7,MYL7,7,0,0,-1.6787932257544984,
GCK,GCK,7,0,0,-1.8648965862085056,-1.86055139108057
YKT6,YKT6,7,0,0,-0.5142085012637381,0.571162651218686
CAMK2B,CAMK2B,7,0,0,-2.2647159409251554,-0.693595537428901
NUDCD3,NUDCD3,7,0,0,-1.4078584687682394,-0.902731334535741
NPC1L1,NPC1L1,7,0,0,-1.423060840333667,-1.06877079226755
DDX56,DDX56,7,0,0,-1.5445920489768845,-0.587835421390893
TMED4,TMED4,7,0,0,-1.6180564263237454,-0.228617323774307
OGDH,OGDH,7,0,0,-1.3481112126037953,-0.462067615508779
ZMIZ2,ZMIZ2,7,0,0,-2.610676841236762,-3.07557794219496
PPIA,PPIA,7,0,0,0.14506119096671988,1.16437506169409
H2AZ2,H2AZ2,7,0,0,-0.09967195106755788,0.555367498289137
PURB,PURB,7,0,0,-2.077414361856281,-2.13834801017857
MYO1G,MYO1G,7,0,0,-2.293834864236656,-3.32007739314434
CCM2,CCM2,7,0,0,-2.2692003168342705,-3.80763878225784
NACAD,NACAD,7,0,0,-3.02346751222205,
TBRG4,TBRG4,7,0,0,-2.0907731454478604,-1.51549276009429
RAMP3,RAMP3,7,0,0,-1.188483508885282,-0.781683453115023
ADCY1,ADCY1,7,0,0,-1.5189633675102403,-1.26656104943145
CCDC201,CCDC201,7,0,0,-3.2995332345569697,
IGFBP1,IGFBP1,7,0,0,-1.6872135366297538,-0.703897891886839
IGFBP3,IGFBP3,7,0,0,-2.1185313846572615,-1.29438808498557
TNS3,TNS3,7,0,0,-2.369709945230756,-1.65230665052341
PKD1L1,PKD1L1,7,0,0,-1.0086520139685309,
HUS1,HUS1,7,0,0,0.026883564671292604,0.535399550415549
SUN3,SUN3,7,0,0,0.7133258471129178,
C7orf57,C7orf57,7,0,0,-1.5915042602548155,
UPP1,UPP1,7,0,0,-0.6485916196450283,-2.51261988642479
ABCA13,ABCA13,7,0,0,0.378224945098415,
CDC14C,CDC14C,7,0,0,0.7717153038851823,
VWC2,VWC2,7,0,0,-2.6418533868082807,
ZPBP,ZPBP,7,0,0,0.5053815858339021,
SPMIP7,SPMIP7,7,0,0,0.13369082917933106,
IKZF1,IKZF1,7,0,0,-2.2472839276541148,
FIGNL1,FIGNL1,7,0,0,0.5105734561970454,0.0002624231503568
DDC,DDC,7,0,0,-0.8734129754884901,-0.572854102078207
GRB10,GRB10,7,0,0,-2.013461663405465,-2.6190682606011
COBL,COBL,7,0,0,-2.1835122913506737,-2.34530937603893
POM121L12,POM121L12,7,0,0,-3.245474782850202,
VSTM2A,VSTM2A,7,0,0,-1.6973354258810094,
SEC61G,SEC61G,7,0,0,2.0951741136399704,
EGFR,EGFR,7,0,0,-1.4145442941797146,-0.609451990686454
LANCL2,LANCL2,7,0,0,-0.35982520215526215,-0.209970968086172
VOPP1,VOPP1,7,0,0,-1.077652424856213,-1.07834284702908
SEPTIN14,SEPTIN14,7,0,0,0.6919957058239596,
ZNF713,ZNF713,7,0,0,-0.4507601637228653,
MRPS17,MRPS17,7,0,0,0.4784659926337369,2.07749192404854
NIPSNAP2,NIPSNAP2,7,0,0,-0.37437209657026393,-0.321761112222547
PSPH,PSPH,7,0,0,0.09145380051678842,-0.87726936608476
CCT6A,CCT6A,7,0,0,0.6944042444502898,0.649542338204397
SUMF2,SUMF2,7,0,0,-1.2601257456386836,-0.896617312581663
PHKG1,PHKG1,7,0,0,-1.918149788811899,
CHCHD2,CHCHD2,7,0,0,-1.7442015517741787,-1.27501197782819
NUPR2,NUPR2,7,0,0,-2.058032114926629,
ZNF479,ZNF479,7,0,0,-0.3198417520562522,
ZNF716,ZNF716,7,0,0,0.2194044805002875,
ZNF722,ZNF722,7,0,0,0.04533613002870496,
ZNF727,ZNF727,7,0,0,0.10022105842071838,
ZNF735,ZNF735,7,0,0,0.06755795906532391,
ZNF679,ZNF679,7,0,0,0.12349615935269931,
ZNF736,ZNF736,7,0,0,0.23982734084913915,
ZNF680,ZNF680,7,0,0,0.5203697379439713,-1.50935188137987
ZNF107,ZNF107,7,0,0,0.5387825628412823,-0.529512281420117
ZNF138,ZNF138,7,0,0,0.7284687737798237,
ZNF273,ZNF273,7,0,0,0.5775433125671707,
ZNF117,ZNF117,7,0,0,0.6602076600632873,-0.740106992274392
ERV3-1,ERV3-1,7,0,0,0.15498255229556257,
ZNF92,ZNF92,7,0,0,0.8308641067670539,-0.345433410373277
VKORC1L1,VKORC1L1,7,0,0,-0.6792758821059319,-0.903248092323334
GUSB,GUSB,7,0,0,-0.995030515170269,-0.232755994956604
ASL,ASL,7,0,0,-2.153197175871128,
CRCP,CRCP,7,0,0,-1.535862817477943,
TPST1,TPST1,7,0,0,0.17066323510303327,-2.07050419645511
KCTD7,KCTD7,7,0,0,-2.003803756652454,
RABGEF1,RABGEF1,7,0,0,-0.007022925506980471,
TMEM248,TMEM248,7,0,0,-0.6458862856347451,-0.938432891122432
SBDS,SBDS,7,0,0,0.4228125864405552,1.53792445971472
TYW1,TYW1,7,0,0,-0.08247513097151149,-0.49386135275544
SPDYE21,SPDYE21,7,0,0,-2.0587726079948077,
AUTS2,AUTS2,7,0,0,-3.4789453986654184,-3.73164523779498
GALNT17,GALNT17,7,0,0,-1.0076689131649434,
CALN1,CALN1,7,0,0,-1.5304567089120678,-1.9600627122327
TYW1B,TYW1B,7,0,0,-0.21389365398000137,
POM121,POM121,7,0,0,-2.572854598678447,-3.41597974539567
TRIM74,TRIM74,7,0,0,-2.677806086882633,
SPDYE8,SPDYE8,7,0,0,-1.4629910424019261,
SPDYE11,SPDYE11,7,0,0,-1.4629910424019261,
SPDYE9,SPDYE9,7,0,0,-1.4629910424019261,
SPDYE10,SPDYE10,7,0,0,-1.4203644492553575,
NSUN5,NSUN5,7,0,0,-2.1653501760345772,-1.69557647059323
TRIM50,TRIM50,7,0,0,-3.1420800548331016,
FKBP6,FKBP6,7,0,0,-0.6045476375178289,
FZD9,FZD9,7,0,0,-1.5805885651272966,
BAZ1B,BAZ1B,7,0,0,-0.6162081414863785,-1.70147101549727
BCL7B,BCL7B,7,0,0,-2.661110821271391,-2.10704886998175
TBL2,TBL2,7,0,0,-1.556561897115344,-0.585352762669214
MLXIPL,MLXIPL,7,0,0,-2.9519010679811437,-2.88861780770092
VPS37D,VPS37D,7,0,0,-3.7866170918300615,-3.58409889447624
DNAJC30,DNAJC30,7,0,0,-2.1293156636827337,-0.643853634407985
BUD23,BUD23,7,0,0,-1.082476270462033,-0.867985394894266
STX1A,STX1A,7,0,0,-2.1092043185270537,-3.96002172512953
ABHD11,ABHD11,7,0,0,-2.4934661131973677,-1.31351311879213
CLDN3,CLDN3,7,0,0,-1.4283154943195822,-0.947020939767181
CLDN4,CLDN4,7,0,0,-1.0402698055393742,-0.868749831599708
METTL27,METTL27,7,0,0,-2.4796069329073127,-1.51891126872244
TMEM270,TMEM270,7,0,0,-1.8061650125014683,
ELN,ELN,7,0,0,0.08902351330042357,-1.31093032698698
LIMK1,LIMK1,7,0,0,-2.3978729177652642,-3.24509963143013
EIF4H,EIF4H,7,0,0,-0.6680588899187896,-0.293972431306011
LAT2,LAT2,7,0,0,-2.1354864453500895,-1.96637457999419
