gene_id,gene_name,chromosome,is_Z,te_gene_id,CO_Mega,TE_mean
ENSGALG00010018685,ARL3,6,0,ENSGALG00000040589;ENSGALG00000008049,-1.161942693934009,
ENSGALG00010020489,IFFO2,21,0,ENSGALG00000029831,-1.59614604935188,-1.8489701951370687
ENSGALG00010023590,S1PR1,8,0,ENSGALG00000005208;ALDBGALG0000005482;ENSGALG00000020884;ENSGALG00000025580,-0.9224138683854785,
ENSGALG00010027257,FAM19A3,26,0,ENSGALG00000026585,-3.1859807751185407,-3.4059323753260164
ENSGALG00010024928,THAP4,9,0,ENSGALG00000006283,-2.314358536070752,-1.5893162274135328
ENSGALG00010019871,FAM19A1,12,0,ENSGALG00000049667,-1.0328068295327566,
ENSGALG00010027012,RILPL1,15,0,ENSGALG00000003314;ENSGALG00000049339;ENSGALG00000030645,-1.8983121943057326,
ENSGALG00010023019,CABP1,15,0,ENSGALG00000007116,-2.2431790534928893,-2.2870291331904307
ENSGALG00010029592,MNT,19,0,ENSGALG00000005830;ENSGALG00000025334;INRAGALG00000006116;INRAGALG00000006117;INRAGALG00000006118;INRAGALG00000006119,-2.367797009334014,
ENSGALG00010019991,EIF3B,14,0,ENSGALG00000040999,-1.1779505107065482,-0.8959290262511189
ENSGALG00010027299,PGPEP1,28,0,ALDBGALG0000003343;ENSGALG00000042080,-1.989936947253125,
ENSGALG00010023028,TMEM61,8,0,ENSGALG00000010801,-2.8125670227565114,
ENSGALG00010020147,ABHD2,10,0,ALDBGALG0000001196;ENSGALG00000006689,-0.7264201857385741,
ENSGALG00010023090,LRRC41,8,0,ENSGALG00000010359,-2.0696820920203804,-2.1893607443859526
ENSGALG00010021307,MAP3K9,5,0,ENSGALG00000037326,-1.7979739991655916,-5.190384306665808
ENSGALG00010021469,CSPG4,10,0,ENSGALG00000002678,-2.728114036975601,
ENSGALG00010021620,TTLL10,21,0,ENSGALG00000001935;ENSGALG00000021778;ENSGALG00000018294;ENSGALG00000018295;INRAGALG00000008860;NONGGAG002849;INRAGALG00000102795,-1.6946434071536478,
ENSGALG00010022462,ITGA5,34,0,INRAGALG00000017728,-2.055494665200944,
ENSGALG00010021067,SLC4A10,7,0,ENSGALG00000030032,-0.576293101620595,
ENSGALG00010027171,ATG9B,2,0,ENSGALG00000038330,-2.8556824433345938,
ENSGALG00010028425,DAP3,25,0,ENSGALG00000019796,-1.6886490153036637,-0.5088247096374084
ENSGALG00010027902,UBE2Q1,25,0,ENSGALG00000029450,-1.7575024111473045,-2.869280549567209
ENSGALG00010029624,RASL10B,19,0,ENSGALG00000002086,-2.4622141937089723,
ENSGALG00010028486,ARHGAP30,25,0,ENSGALG00000054971;ENSGALG00000051056,-2.7834927185600433,
ENSGALG00010023127,CERS5,34,0,ENSGALG00000039734,-0.38905008397875657,-0.095074473552071
ENSGALG00010024937,ILKAP,9,0,ENSGALG00000006253,-1.5355076484190278,-1.2104876625370695
ENSGALG00010029930,ARHGAP44,18,0,ENSGALG00000001311,-2.176127177787104,-3.865951873826658
ENSGALG00010022411,ADRB1,6,0,ENSGALG00000008949,-2.24257352340706,-3.706058584230288
ENSGALG00010028162,CARD9,17,0,ENSGALG00000001889,-2.3256335945530773,-3.2544316155441484
ENSGALG00010020383,BAAT,5,0,ENSGALG00000040619,-2.179164857305012,-0.3233542940957036
ENSGALG00010025163,LDLRAD3,5,0,ENSGALG00000039032;ENSGALG00000050535;ENSGALG00000038913,-2.116005126683688,
ENSGALG00010018119,GRID2IP,14,0,ENSGALG00000040720,-2.5687886860365667,
ENSGALG00010024474,STRIP1,26,0,ENSGALG00000037995,-2.0459476414454714,-1.974601357811972
ENSGALG00010024809,KANSL1,27,0,ENSGALG00000000603;ENSGALG00000048608,-2.7720226305262505,
ENSGALG00010024106,WDR33,9,0,ENSGALG00000002043;ENSGALG00000053889;ENSGALG00000044118;INRAGALG00000018053;ENSGALG00000052210,-1.1314080084912221,
ENSGALG00010021785,CCDC71,12,0,ENSGALG00000006787,-1.4765046608124694,-1.7809257027809544
ENSGALG00010027895,LIX1L,25,0,ENSGALG00000046765;INRAGALG00000022820;ENSGALG00000048069,-2.917609743985716,
ENSGALG00010020379,COL13A1,6,0,ENSGALG00000051554;ENSGALG00000004286,-0.7514211130213573,
ENSGALG00010022416,CCDC186,6,0,ENSGALG00000008956,-1.1346114177363529,-1.1249725511054458
ENSGALG00010019848,MAD1L1,14,0,ENSGALG00000004224,-2.310370879541317,-2.364165129457789
ENSGALG00010021144,FOXK1,14,0,ENSGALG00000004460;ENSGALG00000047899;ENSGALG00000025659,-1.4706304479696035,
ENSGALG00010028605,GTPBP3,28,0,ENSGALG00000037256,-2.883919017548417,-3.294892853908337
ENSGALG00010023093,POP5,15,0,ENSGALG00000007124,-2.235479880700227,-1.5393962965759496
ENSGALG00010021561,TGIF2,20,0,ENSGALG00000024081,-2.5001479179422517,-3.785429622604196
ENSGALG00010029423,MYBBP1A,19,0,ENSGALG00000001363,-1.5237989826861162,-1.2039130633452984
ENSGALG00010021485,SMOC1,5,0,ENSGALG00000009415,-2.0305106704327205,
ENSGALG00010021908,EDC4,11,0,ENSGALG00000040875,-2.21654961939266,-1.1523670741197407
ENSGALG00010021054,FEZF2,12,0,ENSGALG00000007184,-1.8705239738522499,
ENSGALG00010029622,MMP28,19,0,ENSGALG00000002081,-1.9255138307662376,-2.152561227976219
ENSGALG00010028116,HYAL1,12,0,ENSGALG00000000785,-2.5902321421225607,-0.916903699374002
ENSGALG00010029198,PPM1D,19,0,ENSGALG00000035610,-1.745890651704502,-1.974387487823656
ENSGALG00010024565,FAM217B,20,0,ENSGALG00000026542,-0.8995130987355082,-1.9058676643096848
ENSGALG00010021457,USB1,11,0,ENSGALG00000035604,-2.686891267636108,-3.599868180089061
ENSGALG00010028602,ZNF687,25,0,ENSGALG00000040270,-2.975882520635264,-2.513833585905043
ENSGALG00010022231,ZNF503,6,0,ENSGALG00000051505,-2.6106990047784975,
ENSGALG00010023097,LURAP1,8,0,ENSGALG00000049851,-3.0882683014588412,
ENSGALG00010025569,PPTC7,15,0,ENSGALG00000004550,-0.8377660806884666,-1.7113899618084385
ENSGALG00010027873,RFX2,28,0,ENSGALG00000001773;INRAGALG00000103138,-1.7377851140038296,
ENSGALG00010029515,NPLOC4,18,0,ENSGALG00000004583,-1.2460646518285503,-0.7232882599749659
ENSGALG00010027134,DYRK3,26,0,ENSGALG00000000863,-1.0496765435728452,-2.1162633505916686
ENSGALG00010020341,DYNC2LI1,3,0,ENSGALG00000009954,-0.4909626688952239,0.7358220166442805
ENSGALG00010027186,PLXNA2,26,0,ENSGALG00000001264;ENSGALG00000026712;INRAGALG00000009504;NONGGAG009092;ENSGALG00000049518,-2.4677018586936477,
ENSGALG00010029379,GTF2I,19,0,ENSGALG00000021665;ENSGALG00000048401,-0.6032349898974032,
ENSGALG00010024642,RAB3B,8,0,ENSGALG00000010567,-0.6342882111636514,0.7489935048212708
ENSGALG00010027870,HAX1,25,0,ENSGALG00000039865,-2.8037834522667486,
ENSGALG00010024636,PANX3,24,0,ENSGALG00000021443,-1.6838267115917702,
ENSGALG00010024741,RILPL2,15,0,,-3.454477579538902,
ENSGALG00010028461,ECM1,25,0,,-3.0064186916897135,
ENSGALG00010024724,HOXD3,7,0,ENSGALG00000023420;ENSGALG00000025481;ENSGALG00000023419;ENSGALG00000018331;INRAGALG00000015553,-2.568447143041104,
ENSGALG00010020497,OSBPL11,7,0,ENSGALG00000012059;INRAGALG00000015730;INRAGALG00000015731,-0.9267423354241647,
ENSGALG00010027345,GOLT1A,26,0,ENSGALG00000050224,-0.9331721465187534,
ENSGALG00010022619,MADD,5,0,ENSGALG00000008181;INRAGALG00000104478,-1.4549346147867057,
ENSGALG00010019295,MAP4K5,5,0,ENSGALG00000012321,-0.838581359241429,-2.4064454969683404
ENSGALG00010018172,ACTL6A,9,0,ENSGALG00000009061,-0.1257322834657737,0.9029061777283138
ENSGALG00010027548,PCBP4,12,0,ENSGALG00000027695,-2.7792938572286325,-4.352703542528372
ENSGALG00010024361,H2AX,24,0,ENSGALG00000045705,-1.8061608313547228,-1.258338412547087
ENSGALG00010019350,SAV1,5,0,ENSGALG00000012341,-1.5096731536989192,-3.3413365206464363
ENSGALG00010029629,MILR1,18,0,ENSGALG00000046212,-0.9401728858228164,-0.3010012002909028
ENSGALG00010021077,SEC31B,6,0,ENSGALG00000005722,-1.5248965827010976,-0.3315699819506363
ENSGALG00010027109,C19orf44,28,0,ENSGALG00000021883,-1.3924914299460767,0.0366842275901358
ENSGALG00010028503,NDOR1,17,0,ENSGALG00000008920,-1.9678934068285954,-1.6762358322002473
ENSGALG00010021155,RADIL,14,0,ENSGALG00000004504,-2.9845873432743844,-2.7328284411528334
ENSGALG00010024811,NIF3L1,7,0,ENSGALG00000008226,-2.020815188187648,-0.3566284155932151
ENSGALG00010028441,ONECUT3,28,0,,-2.09027335593084,
ENSGALG00010020672,RNF186,21,0,,-1.0999608839211783,
ENSGALG00010028480,,25,0,,-2.702260081484265,
ENSGALG00010027813,LRRC71,25,0,ENSGALG00000027351,-2.9362127408753267,
ENSGALG00010024490,TGM3,20,0,ENSGALG00000004804,-0.7246811641879067,
ENSGALG00010027160,FASTK,2,0,ENSGALG00000033058,-3.0352226562603373,-4.836532599146265
ENSGALG00010027863,CHDH,12,0,ENSGALG00000005363,-0.11243205768526454,0.9169822938516696
ENSGALG00010018279,INSM1,3,0,,-2.4671444046269775,
ENSGALG00010021759,NIFK,7,0,ENSGALG00000011650,-1.536678735622151,-0.3706237406687981
ENSGALG00010018177,KIF20B,6,0,ENSGALG00000050687;ENSGALG00000034232;ENSGALG00000038416,-0.875980435323303,
ENSGALG00010022152,ZNF644,8,0,ENSGALG00000034253,-0.8812823266817617,-0.9255942200181526
ENSGALG00010028474,PEX19,25,0,ENSGALG00000029657,-3.456827997511528,
ENSGALG00010027443,MED16,28,0,ENSGALG00000001978,-1.9413066974066648,-0.7530483836401136
ENSGALG00010028786,GTF3C4,17,0,ENSGALG00000031016,-1.2980609884830927,-0.5019981468868127
ENSGALG00010023119,NDRG4,11,0,ENSGALG00000043662,-1.8686697884832104,-1.0433734316554102
ENSGALG00010024004,EIF4B,34,0,ENSGALG00000045352,-2.747373270901315,
ENSGALG00010028869,ADAMTS13,17,0,ENSGALG00000033597,-1.3774575537960325,0.0757932800589219
ENSGALG00010027975,IQSEC1,12,0,ENSGALG00000030439;ENSGALG00000005042;ENSGALG00000036916;NONGGAG001215,-1.644589869234633,
ENSGALG00010024649,NCOR2,15,0,ENSGALG00000003120;ENSGALG00000025372;NONGGAG001617,-2.6229389559304908,
ENSGALG00010027145,CELSR3,12,0,ENSGALG00000036763,-2.3465885864297724,
ENSGALG00010023096,SPATS2,34,0,ENSGALG00000033957,-1.9851844403579832,-1.6017572781307683
ENSGALG00010029621,TAF15,19,0,ENSGALG00000002060,-0.2439992029073893,0.8390356984108008
ENSGALG00010021574,TTLL4,7,0,ENSGALG00000027991,-2.3212770887808825,-2.4905797189098138
ENSGALG00010021531,RAB15,5,0,ENSGALG00000045529,-2.631145067249678,
ENSGALG00010027983,POGZ,25,0,ENSGALG00000036365,-2.2415390920042575,-1.815114596204055
ENSGALG00010020011,TLE3,10,0,ENSGALG00000008120,-2.2432894913291266,-2.746312258847277
ENSGALG00010021515,FGF23,1,0,ENSGALG00000027791,-0.8696535150454008,-1.2457435778526271
ENSGALG00010024970,CAB39,9,0,ENSGALG00000027262;INRAGALG00000016547,-0.10544327526982955,
ENSGALG00010024377,CIB2,10,0,ENSGALG00000026674;INRAGALG00000003430,-0.7640947745515906,
ENSGALG00010029291,RNFT1,19,0,ENSGALG00000005205,-1.1300817776381902,-1.708332934061715
ENSGALG00010025562,GRAMD1B,24,0,ENSGALG00000006494,-2.4120860513884046,-2.0497929880048664
ENSGALG00010027702,FOXP4,26,0,ENSGALG00000033497,-3.1521400899473724,-2.670122332931524
ENSGALG00010026315,SYT2,26,0,ENSGALG00000026033,-1.3608704184816873,
ENSGALG00010024540,PTPN5,5,0,INRAGALG00000013644;ENSGALG00000006368,-0.8946019527548162,
ENSGALG00010021635,FOXJ3,1,0,ENSGALG00000014329,-1.8703458181630093,-1.0556373641255472
ENSGALG00010025579,CSRNP3,7,0,ENSGALG00000010971,-1.6162140006624213,
ENSGALG00010023207,MNS1,10,0,INRAGALG00000022072;ENSGALG00000013893,-1.01706771515247,
ENSGALG00010019546,HSD17B12,5,0,ENSGALG00000036787,-0.0424271418239347,0.2814835892662463
ENSGALG00010021421,GLB1L,7,0,ENSGALG00000011328,-1.93083179149024,-2.903287881549121
ENSGALG00010018582,RCC2,21,0,ENSGALG00000031684;NONGGAG002815,-1.832718116267607,
ENSGALG00010027586,HJV,25,0,INRAGALG00000019608;INRAGALG00000022763;INRAGALG00000022036;INRAGALG00000022037;ENSGALG00000052250,-2.230550220915734,
ENSGALG00010027381,KLHL40,2,0,ENSGALG00000005292,-1.4692373062548534,
ENSGALG00010028818,TSC1,17,0,ENSGALG00000047988;ENSGALG00000043548;ENSGALG00000003500;ALDBGALG0000001908;INRAGALG00000005616;INRAGALG00000005617;INRAGALG00000005618;INRAGALG00000005619,-1.6514175345972486,
ENSGALG00010024548,CDC6,27,0,ENSGALG00000051645,-3.044281725318853,
ENSGALG00010021974,GFAP,27,0,ENSGALG00000000909,-3.258619812203373,
ENSGALG00010029728,TNRC6C,18,0,ENSGALG00000001725,-1.8256790501472007,-2.844145821690848
ENSGALG00010023204,SRGN,6,0,,-2.714856651011785,
ENSGALG00010018585,GDPD2,4,0,ENSGALG00000005842,-2.094810667283867,
ENSGALG00010018347,CTXN2,10,0,ENSGALG00000038266,-0.38730231931384257,
ENSGALG00010025155,CZIB,8,0,ENSGALG00000026516,-0.8833041618787488,0.209765912864655
ENSGALG00010022796,RIMKLB,1,0,INRAGALG00000001400;ENSGALG00000040184;INRAGALG00000001402,-1.2142090858269792,
ENSGALG00010025157,NOP58,7,0,ENSGALG00000008454;ENSGALG00000024697;ENSGALG00000025093;ENSGALG00000025679;ENSGALG00000025599,-0.08321064995704108,
ENSGALG00010020113,CIAO1,22,0,ENSGALG00000035817,-3.01389357889354,-0.8510445673605208
ENSGALG00010022825,SS18L1,20,0,ENSGALG00000005145,-1.2437221919680856,
ENSGALG00010024345,STARD3,27,0,ENSGALG00000014607,-1.262935043454308,-1.4687260954782793
ENSGALG00010017823,PPIE,23,0,ENSGALG00000013383,-1.4157746455867386,-0.7570377342945411
ENSGALG00010025536,CIMAP2,8,0,,-2.299517265440101,
ENSGALG00010029511,CUEDC1,19,0,ENSGALG00000005549,-2.3478895947395744,-4.200963610306942
ENSGALG00010027784,PEAR1,25,0,ENSGALG00000028622;ENSGALG00000052868,-3.0214081741779424,
ENSGALG00010029936,SERPINF2,19,0,ENSGALG00000002987,-1.466159125671107,0.5279492593705952
ENSGALG00010028772,TTF1,17,0,ENSGALG00000027242,-0.9983529458698839,-0.8032189597932475
ENSGALG00010023390,HSPB8,15,0,ENSGALG00000007383,-3.2338448958828994,-0.97993528833915
ENSGALG00010026628,FYB2,8,0,ENSGALG00000044889,-1.495219188135239,-1.3435481807781962
ENSGALG00010029147,RABL6,17,0,ENSGALG00000030263,-1.6294103003401097,-2.0315178548422788
ENSGALG00010022886,PLA2G15,11,0,ENSGALG00000041787,-0.605701755515255,-0.1571822712951569
ENSGALG00010019488,TEKT5,14,0,ENSGALG00000007257,-1.2571195750923212,
ENSGALG00010017921,SPATA7,5,0,ENSGALG00000010607,-1.5744173816864795,-1.0875041148812588
ENSGALG00010024544,ZNF536,11,0,ENSGALG00000035602;ENSGALG00000025274;ENSGALG00000025360,-1.425243178252063,
ENSGALG00010023997,ARFGEF2,20,0,ENSGALG00000004663,-0.3096040413506661,-0.4931552137960093
ENSGALG00010024613,ORMDL3,27,0,ENSGALG00000040017;ENSGALG00000029142,-2.3507467612396575,
ENSGALG00010023724,CYP2R1,5,0,ENSGALG00000006050,-0.37237793936843067,-0.3219415629402355
ENSGALG00010027729,EPS8L3,26,0,ENSGALG00000046687,-3.0872063225438438,
ENSGALG00010029760,SHISA6,18,0,ENSGALG00000034516;ENSGALG00000052191,-1.8176294261160022,
ENSGALG00010024080,PAPD5,11,0,ENSGALG00000031851,-1.1379550005514396,-0.1404358814849598
ENSGALG00010029386,SLC16A6,18,0,ALDBGALG0000001970;ENSGALG00000004162,-0.3667825252687173,
ENSGALG00010024687,RYK,9,0,ENSGALG00000006488,-0.9021349281959727,-2.9192852979491004
ENSGALG00010019680,CCDC34,5,0,ENSGALG00000012194,-0.5321079087902216,-0.2097881858124826
ENSGALG00010026409,VILL,2,0,ENSGALG00000005763,-1.3004452975100973,-0.5951847577695075
ENSGALG00010027961,TINCR,28,0,,-1.151589202295003,
ENSGALG00010025865,LGR6,26,0,ENSGALG00000000568;INRAGALG00000009432,-2.5172024359100487,
ENSGALG00010029318,C17orf58,18,0,ENSGALG00000003590,-1.5288225765980559,
ENSGALG00010024449,CACHD1,8,0,ENSGALG00000046570;ENSGALG00000011024,-1.004200200766033,
ENSGALG00010018192,IQCH,10,0,ENSGALG00000007909,-1.210887316465461,-2.685449000303984
ENSGALG00010019323,LRIG1,12,0,ENSGALG00000007483,-1.8917513468251754,-2.152519953083647
ENSGALG00010024973,RTEL1,20,0,ENSGALG00000006123;ENSGALG00000025367,-0.9056892802953315,
ENSGALG00010022525,ISCU,15,0,ENSGALG00000004869,-0.7686110339446925,-0.1473939192285567
ENSGALG00010022498,NAA50,1,0,,-0.9005059208130338,
ENSGALG00010018188,UBP1,2,0,ENSGALG00000035630,-1.0121982694561082,-3.036422898945008
ENSGALG00010024378,ZDHHC1,11,0,ENSGALG00000002091,-1.4104005942102265,-3.407554392803842
ENSGALG00010021662,RASGRP1,5,0,ENSGALG00000009740,-0.5796939111549892,-1.525721542169747
ENSGALG00010024723,ITCH,20,0,INRAGALG00000008507;ENSGALG00000040474,-0.774184672870162,
ENSGALG00010018756,EML4,3,0,ENSGALG00000009915,-0.9356112720804173,-1.060425495217031
ENSGALG00010024669,STIL,8,0,ENSGALG00000010478,-1.2218319798686021,-1.3762409425909596
ENSGALG00010028191,KLHL26,28,0,ENSGALG00000033270,-1.6467849844546119,-1.0905706109871172
ENSGALG00010019083,OTOA,14,0,ENSGALG00000054272;ENSGALG00000007070;INRAGALG00000005050,-0.6602282205454995,
ENSGALG00010022419,DUOX1,10,0,ENSGALG00000041510,-1.8222776350522574,-1.2850673314660126
ENSGALG00010029625,PECAM1,18,0,ENSGALG00000046125,-0.0587399591039105,
ENSGALG00010027397,RFX5,25,0,ENSGALG00000000836,-2.7575045615675906,-3.538175647510287
ENSGALG00010021477,ZFAND2B,7,0,ENSGALG00000029226,-2.6154992427057806,-2.9884512181016887
ENSGALG00010026209,MED19,5,0,ENSGALG00000007341,-2.4008889340154402,-2.251939083329308
ENSGALG00010027928,FLAD1,25,0,ENSGALG00000027700,-1.948488106668031,-2.2779189637506803
ENSGALG00010022560,SAMD10,20,0,ENSGALG00000006007,-2.7164066052468776,
ENSGALG00010023113,MYZAP,10,0,ENSGALG00000034550;ENSGALG00000036680,-1.1198229038984624,
ENSGALG00010028504,RNF224,17,0,,-2.7087853681006573,
ENSGALG00010018568,FAM136A,22,0,,-2.602553740410484,
ENSGALG00010024086,GABARAPL1,1,0,ENSGALG00000014723,-1.2936129749092031,1.1269513869613863
ENSGALG00010029766,MRM3,19,0,,-1.4370250665413642,
ENSGALG00010021405,IDE,6,0,ENSGALG00000038924;ALDBGALG0000004944,-0.18022664308616165,
ENSGALG00010022425,VWA2,6,0,ENSGALG00000008980;107053732,-1.582293294552467,
ENSGALG00010024309,ABCB11,7,0,NONGGAG004978;ENSGALG00000010891,0.32498045552683175,
ENSGALG00010026242,CCDC141,7,0,ENSGALG00000020788,-0.9433800171300544,-2.7201931408099256
ENSGALG00010027935,ISY1,12,0,ENSGALG00000005012,-0.4323638116616366,-0.8735550736531618
ENSGALG00010024430,ZNF652,27,0,ENSGALG00000001279,-1.658412850677622,-2.3287632799928604
ENSGALG00010025994,INO80D,7,0,ENSGALG00000029701;ALDBGALG0000005148,-2.2900722920103025,
ENSGALG00010027731,OLFML2A,17,0,ENSGALG00000001048,-2.0829212828640986,-2.2320225668155773
ENSGALG00010024514,FAF1,8,0,ENSGALG00000010536;NONGGAG005230,-0.8556166316835858,
ENSGALG00010025990,FAM124B,9,0,ENSGALG00000005118,-1.799248084633405,
ENSGALG00010027133,CELF5,28,0,ENSGALG00000027147;ENSGALG00000026716,-1.8576247298709037,
ENSGALG00010024003,ERICH3,8,0,ENSGALG00000011356;INRAGALG00000016400,-1.4453031433502952,
ENSGALG00010024712,LRIF1,26,0,ENSGALG00000000106,-0.8957633249433867,
ENSGALG00010023123,RNF214,24,0,ENSGALG00000036993,-2.0270747110318945,-2.455402024362068
ENSGALG00010019371,TMEM87A,5,0,ENSGALG00000009018,0.30596766364761685,-0.025676920399784
ENSGALG00010027350,INSRR,25,0,ENSGALG00000013253,-2.3667158544308218,-5.721107428556974
ENSGALG00010027867,UBAP2L,25,0,ENSGALG00000024094;ENSGALG00000027560;ENSGALG00000025620,-2.453041226423984,
ENSGALG00010025816,EVX2,7,0,ENSGALG00000020768,-1.8128021334991273,
ENSGALG00010029522,AKAP1,19,0,ENSGALG00000005575,-1.4544533002163442,-0.9413226720085288
ENSGALG00010019232,SOS2,5,0,ENSGALG00000012273,-1.1418526440317773,-2.893108732967818
ENSGALG00010018425,CYP26B1,4,0,ENSGALG00000016102,-2.5134912361233774,-2.256983168125486
ENSGALG00010027743,C1orf74,26,0,ENSGALG00000001378,-2.4372620119600743,-2.680948152365106
ENSGALG00010025705,ACSL3,9,0,ENSGALG00000005206,0.3958102725030871,0.3913430583740116
ENSGALG00010029208,CACNG5,18,0,ENSGALG00000003911,-1.8623246347175888,
ENSGALG00010018482,TWNK,6,0,ENSGALG00000017627,-2.4053922676997708,-4.046167070759092
ENSGALG00010029601,HSF5,19,0,ENSGALG00000001031,-1.9240099901934324,-0.498739672117848
ENSGALG00010023841,OSBPL7,27,0,ENSGALG00000032149,-3.125344897186262,-4.251481607578901
ENSGALG00010027976,LRSAM1,17,0,ENSGALG00000008819,-2.0270087607937106,-2.4961500612746184
ENSGALG00010020673,MMS19,6,0,ENSGALG00000007572,-2.670082178562256,-2.413004578622824
ENSGALG00010024953,NCAPG2,2,0,ENSGALG00000006525,-0.43368516069306307,
ENSGALG00010021416,PLEKHH3,27,0,ENSGALG00000037269,-3.082180826763761,-3.5449000017402774
ENSGALG00010029597,ADAP2,18,0,ENSGALG00000003319,-0.5296521945045121,-1.246135669317749
ENSGALG00010018638,SEC14L5,14,0,ENSGALG00000045758,-1.777313047982781,-2.918056706479951
ENSGALG00010028601,ANO8,28,0,ENSGALG00000034615,-2.559280014697304,
ENSGALG00010021153,PTPRF,8,0,ALDBGALG0000005420;ENSGALG00000051830;ENSGALG00000010053,-1.7165588046369287,
ENSGALG00010028517,RNF208,17,0,ENSGALG00000008911,-2.5572754099345203,-5.692964759372027
ENSGALG00010021503,KCNS1,20,0,ENSGALG00000004074,-2.759766528737192,
ENSGALG00010027921,MKRN2OS,12,0,ENSGALG00000025959,-1.3959136648928319,1.7078928822486517
ENSGALG00010018073,TUNAR,5,0,,0.43354110638830423,
ENSGALG00010019938,FAM19A4,12,0,ENSGALG00000042228,-1.049065779402635,
ENSGALG00010019595,GRIN2A,14,0,ALDBGALG0000001651;ENSGALG00000007278;ALDBGALG0000001652,-0.5076588141773506,
ENSGALG00010028079,ITIH3,12,0,ENSGALG00000001697;ENSGALG00000054442,0.2241247920749655,
ENSGALG00010018312,FAM179B,5,0,,-0.3077902465660898,
ENSGALG00010022199,RBM23,20,0,ENSGALG00000001550,-0.7143610319377189,-0.2809041041546066
ENSGALG00010022534,CFAP57,8,0,ENSGALG00000009902,-1.1056777764733812,
ENSGALG00010019041,KATNIP,14,0,ENSGALG00000043363;NONGGAG001553,-0.7289384914351452,
ENSGALG00010022536,SMUG1,34,0,ENSGALG00000053068,-2.3665031009337865,
ENSGALG00010029605,C17orf75,18,0,ENSGALG00000003434,-1.0355722783852914,0.3686365050574992
ENSGALG00010021301,SMURF1,14,0,ENSGALG00000004655,-0.6326044697085202,-1.2867890166212683
ENSGALG00010027168,SSBP4,28,0,ENSGALG00000052268,-1.927569885490085,
ENSGALG00010024104,PLPPR5,8,0,ENSGALG00000005470,0.5336939694775137,-0.224572064313723
ENSGALG00010024618,VPS13C,10,0,ENSGALG00000003705,-0.20558930694394317,-0.5742935779130046
ENSGALG00010020664,ESYT3,7,0,ENSGALG00000012092,-1.2362056850950822,-0.5900884039137014
ENSGALG00010022422,RPS6KB2,5,0,ENSGALG00000031629,-2.2189870821098507,-4.360431621461087
ENSGALG00010021729,RBPJL,20,0,ENSGALG00000003952;ENSGALG00000050415;ENSGALG00000054343,-2.5685923748141555,
ENSGALG00010029180,CA4,19,0,ENSGALG00000005360,-0.5602588517104402,0.7929977047550492
ENSGALG00010022866,KLHL11,27,0,ENSGALG00000050999;ENSGALG00000003536,-1.300436136435569,
ENSGALG00010020264,GKN1,22,0,,0.00152598654242031,
ENSGALG00010023336,GPR162,1,0,INRAGALG00000001434;ENSGALG00000022926,-2.2502944230459225,
